Fundamentals_Sector_2025_4,Fundamentals_Industry_2025_4,Ticker,Company Name,Fundamentals_Officer_Ms_Count_2025_4,Fundamentals_Officer_Mr_Count_2025_4,Fundamentals_Officer_None_Count_2025_4,Fundamentals_Officer_%female_2025_4,Fundamentals_CEO_age_2025_4,Fundamentals_unclear_gender_2025_4,Fundamentals_Country_2025_4,Fundamentals_Market Cap_2025_4
Financial Services,Banks - Regional,HNVR,"Hanover Bancorp, Inc.",2,8,0,0.2,64.0,[],United States,146177856.0
Financial Services,Banks - Regional,HOMB,"Home Bancshares, Inc. (Conway, AR)",3,5,0,0.375,77.0,[],United States,5222391296.0
Financial Services,Banks - Regional,HOMB,"Home Bancshares, Inc. (Conway, AR)",3,6,0,0.3333333333333333,77.0,[],United States,5212817408.0
Financial Services,Banks - Regional,HONE,"HarborOne Bancorp, Inc.",3,7,0,0.3,63.0,[],United States,400400032.0
Financial Services,Banks - Regional,HOPE,"Hope Bancorp, Inc.",4,6,0,0.4,66.0,[],United States,1196980224.0
Financial Services,Banks - Regional,HTB,"HomeTrust Bancshares, Inc.",4,5,0,0.4444444444444444,61.0,[],United States,583996224.0
Financial Services,Banks - Regional,HTBK,Heritage Commerce Corp,5,5,0,0.5,52.0,[],United States,531395744.0
Financial Services,Banks - Regional,HWBK,"Hawthorn Bancshares, Inc.",2,4,0,0.3333333333333333,57.0,[],United States,203867696.0
Financial Services,Banks - Regional,HWC,Hancock Whitney Corporation,3,7,0,0.3,60.0,[],United States,4105924864.0
Financial Services,Banks - Regional,IBCP,Independent Bank Corporation,3,7,0,0.3,60.0,[],United States,625618624.0
Financial Services,Banks - Regional,IBN,ICICI Bank Limited,1,9,0,0.1,64.0,[],India,119915020288.0
Financial Services,Banks - Regional,IFS,Intercorp Financial Services Inc.,5,5,0,0.0,54.0,[],Peru,3533484032.0
Financial Services,Banks - Regional,INBK,First Internet Bancorp,2,3,0,0.4,71.0,[],United States,204033488.0
Financial Services,Banks - Regional,INDB,Independent Bank Corp.,4,6,0,0.4,61.0,[],United States,2333339904.0
Financial Services,Banks - Regional,IROQ,"IF Bancorp, Inc.",2,3,0,0.0,68.0,[],United States,75837232.0
Financial Services,Banks - Regional,ISTR,Investar Holding Corporation,3,5,0,0.375,64.0,[],United States,165575824.0
Financial Services,Banks - Regional,ITUB,Itaú Unibanco Holding S.A.,0,10,0,0.0,48.0,[],Brazil,56288804864.0
Financial Services,Banks - Regional,JMSB,"John Marshall Bancorp, Inc.",4,6,0,0.4,64.0,[],United States,203424448.0
Financial Services,Banks - Regional,KEY,KeyCorp,5,5,0,0.5,63.0,[],United States,15506700288.0
Financial Services,Banks - Regional,KFFB,Kentucky First Federal Bancorp,1,2,0,0.3333333333333333,59.0,[],United States,21915012.0
Financial Services,Banks - Regional,KRNY,Kearny Financial Corp.,2,8,0,0.2,58.0,[],United States,378759936.0
Financial Services,Banks - Regional,LC,LendingClub Corporation,2,8,0,0.2,55.0,[],United States,1048235072.0
Financial Services,Banks - Regional,LCNB,LCNB Corp.,4,6,0,0.4,56.0,[],United States,198353584.0
Financial Services,Banks - Regional,LKFN,Lakeland Financial Corporation,4,6,0,0.0,62.0,[],United States,1366376064.0
Financial Services,Banks - Regional,LOB,"Live Oak Bancshares, Inc.",1,9,0,0.1,72.0,[],United States,1083016448.0
Financial Services,Banks - Regional,LSBK,"Lake Shore Bancorp, Inc.",2,5,0,0.2857142857142857,63.0,[],United States,83236480.0
Financial Services,Capital Markets,ABTS,Abits Group Inc.,0,4,0,0.0,40.0,[],Hong Kong,4408995.0
Financial Services,Capital Markets,AMRK,"A-Mark Precious Metals, Inc.",1,9,0,0.1,62.0,[],United States,555338176.0
Financial Services,Capital Markets,ANY,Sphere 3D Corp.,0,1,0,0.0,58.0,[],United States,11484529.0
Financial Services,Capital Markets,BGC,"BGC Group, Inc.",1,9,0,0.1,51.0,[],United States,4030118656.0
Financial Services,Capital Markets,BTCS,BTCS Inc.,0,3,0,0.0,49.0,[],United States,32291040.0
Financial Services,Capital Markets,BTM,Bitcoin Depot Inc.,2,8,0,0.2,29.0,[],United States,29363664.0
Financial Services,Capital Markets,CIFR,Cipher Mining Inc.,3,7,0,0.3,48.0,[],United States,878732352.0
Financial Services,Capital Markets,CLSK,"CleanSpark, Inc.",2,8,0,0.2,38.0,[],United States,2215575040.0
Financial Services,Capital Markets,CNCK,Coincheck Group N.V.,0,5,0,0.0,63.0,[],Netherlands,763959616.0
Financial Services,Capital Markets,EVR,Evercore Inc.,2,8,0,0.2,67.0,[],United States,6791527424.0
Financial Services,Capital Markets,FLD,"Fold Holdings, Inc.",1,3,0,0.25,35.0,[],United States,164111152.0
Financial Services,Capital Markets,FRGE,"Forge Global Holdings, Inc.",5,5,0,0.5,58.0,[],United States,135361712.0
Financial Services,Capital Markets,FUFU,BitFuFu Inc.,2,3,0,0.4,43.0,[],Singapore,696406080.0
Financial Services,Capital Markets,FUTU,Futu Holdings Limited,0,4,0,0.0,47.0,[],Hong Kong,10958636032.0
Financial Services,Capital Markets,GREE,Greenidge Generation Holdings Inc.,0,4,0,0.0,44.0,[],United States,7498848.0
Financial Services,Capital Markets,GRYP,"Gryphon Digital Mining, Inc.",0,3,0,0.0,54.0,[],United States,9937572.0
Financial Services,Capital Markets,GS,"The Goldman Sachs Group, Inc.",2,8,0,0.2,62.0,[],United States,155391901696.0
Financial Services,Capital Markets,GSIW,Garden Stage Limited,0,1,0,0.0,36.0,[],Hong Kong,8719988.0
Financial Services,Capital Markets,HGBL,Heritage Global Inc.,2,5,0,0.2857142857142857,71.0,[],United States,71700104.0
Financial Services,Capital Markets,HLI,"Houlihan Lokey, Inc.",0,10,0,0.0,63.0,[],United States,10494363648.0
Financial Services,Capital Markets,HOOD,"Robinhood Markets, Inc.",2,8,0,0.2,36.0,[],United States,35723923456.0
Financial Services,Capital Markets,HUT,Hut 8 Corp.,1,5,0,0.1666666666666666,28.0,[],United States,1151243776.0
Financial Services,Capital Markets,IBKR,"Interactive Brokers Group, Inc.",1,6,0,0.1428571428571428,57.0,[],United States,65041985536.0
Financial Services,Capital Markets,IREN,IREN Limited,3,6,0,0.3333333333333333,40.0,[],Australia,1260337280.0
Financial Services,Capital Markets,JEF,Jefferies Financial Group Inc.,0,10,0,0.0,63.0,[],United States,8497747456.0
Financial Services,Capital Markets,LAZ,"Lazard, Inc.",4,6,0,0.4,55.0,[],United States,3057921280.0
Financial Services,Capital Markets,LGHL,Lion Group Holding Ltd.,1,3,0,0.25,46.0,[],Singapore,1425521.0
Financial Services,Capital Markets,LPLA,LPL Financial Holdings Inc.,4,6,0,0.4,50.0,[],United States,23574525952.0
Financial Services,Credit Services,AGM,Federal Agricultural Mortgage Corporation,3,7,0,0.3,67.0,[],United States,1805897728.0
Financial Services,Credit Services,AIHS,Senmiao Technology Limited,1,3,0,0.25,40.0,[],China,9124365.0
Financial Services,Credit Services,ALLY,Ally Financial Inc.,3,7,0,0.3,58.0,[],United States,9438780416.0
Financial Services,Credit Services,ATLC,Atlanticus Holdings Corporation,2,8,0,0.2,54.0,[],United States,767443200.0
Financial Services,Credit Services,AXP,American Express Company,5,5,0,0.5,64.0,[],United States,170658447360.0
Financial Services,Credit Services,BFH,"Bread Financial Holdings, Inc.",4,6,0,0.4,65.0,[],United States,2216934400.0
Financial Services,Credit Services,CACC,Credit Acceptance Corporation,2,8,0,0.2,57.0,[],United States,5534536192.0
Financial Services,Credit Services,COF,Capital One Financial Corporation,1,9,0,0.1,57.0,[],United States,62841659392.0
Financial Services,Credit Services,CPSS,"Consumer Portfolio Services, Inc.",4,6,0,0.4,64.0,[],United States,172403328.0
Financial Services,Credit Services,DFS,Discover Financial Services,4,6,0,0.4,69.0,[],United States,41263218688.0
Financial Services,Credit Services,DXF,Eason Technology Limited,1,3,0,0.25,36.0,[],China,1822994.0
Financial Services,Credit Services,ECPG,"Encore Capital Group, Inc.",2,8,0,0.0,59.0,[],United States,713345088.0
Financial Services,Credit Services,ENVA,"Enova International, Inc.",2,8,0,0.2,55.0,[],United States,2304806144.0
Financial Services,Credit Services,EZPW,"EZCORP, Inc.",3,7,0,0.3,47.0,[],United States,871875584.0
Financial Services,Credit Services,FCFS,"FirstCash Holdings, Inc.",0,8,0,0.0,65.0,[],United States,5370388992.0
Financial Services,Credit Services,FINV,FinVolution Group,1,6,0,0.1428571428571428,39.0,[],China,1813718016.0
Financial Services,Credit Services,GDOT,Green Dot Corporation,3,7,0,0.3,82.0,[],United States,414294176.0
Financial Services,Credit Services,LMFA,"LM Funding America, Inc.",0,5,0,0.0,60.0,[],United States,6262760.0
Financial Services,Credit Services,LPRO,Open Lending Corporation,3,6,0,0.3333333333333333,52.0,[],United States,107361504.0
Financial Services,Credit Services,LU,Lufax Holding Ltd,3,4,0,0.4285714285714285,53.0,[],China,2423672320.0
Financial Services,Financial Conglomerates,FRHC,Freedom Holding Corp.,0,10,0,0.0,36.0,[],Kazakhstan,7719982592.0
Financial Services,Financial Conglomerates,HTH,Hilltop Holdings Inc.,1,9,0,0.1,63.0,[],United States,1835011072.0
Financial Services,Financial Conglomerates,IX,ORIX Corporation,0,10,0,0.0,72.0,[],Japan,22292176896.0
Financial Services,Financial Data & Stock Exchanges,BTOG,Bit Origin Ltd,0,1,0,0.0,45.0,[],Singapore,1042443.0
Financial Services,Financial Data & Stock Exchanges,CBOE,"Cboe Global Markets, Inc.",3,7,0,0.3,68.0,[],United States,22774859776.0
Financial Services,Financial Data & Stock Exchanges,CME,CME Group Inc.,3,7,0,0.3,66.0,[],United States,94820368384.0
Financial Services,Financial Data & Stock Exchanges,COIN,"Coinbase Global, Inc.",3,7,0,0.3,41.0,[],United States,44510523392.0
Financial Services,Financial Data & Stock Exchanges,DNB,"Dun & Bradstreet Holdings, Inc.",3,7,0,0.3,57.0,[],United States,3887869696.0
Financial Services,Financial Data & Stock Exchanges,FDS,FactSet Research Systems Inc.,3,7,0,0.3,60.0,[],United States,15937022976.0
Financial Services,Financial Data & Stock Exchanges,ICE,"Intercontinental Exchange, Inc.",2,8,0,0.2,69.0,[],United States,89368903680.0
Financial Services,Insurance - Diversified,ACGL,Arch Capital Group Ltd.,2,8,0,0.2,62.0,[],Bermuda,34366742528.0
Financial Services,Insurance - Diversified,AIG,"American International Group, Inc.",3,7,0,0.3,58.0,[],United States,47095889920.0
Financial Services,Insurance - Diversified,BNT,Brookfield Wealth Solutions Ltd.,1,8,0,0.1111111111111111,47.0,[],Bermuda,9934144512.0
Financial Services,Insurance - Diversified,ESGR,Enstar Group Limited,2,8,0,0.2,63.0,[],Bermuda,4970383872.0
Financial Services,Insurance - Diversified,FGF,Fundamental Global Inc.,1,7,0,0.125,47.0,[],United States,20345920.0
Financial Services,Insurance - Diversified,FIHL,Fidelis Insurance Holdings Limited,3,7,0,0.3,59.0,[],Bermuda,1781931904.0
Financial Services,Insurance - Diversified,IGIC,International General Insurance Holdings Ltd.,3,7,0,1.0,48.0,[],Jordan,1089379968.0
Financial Services,Insurance - Life,AAME,Atlantic American Corporation,1,5,0,0.1666666666666666,62.0,[],United States,28318392.0
Financial Services,Insurance - Life,ABL,"Abacus Global Management, Inc.",1,9,0,0.1,51.0,[],United States,793226048.0
Financial Services,Insurance - Life,AFL,Aflac Incorporated,3,7,0,0.3,72.0,[],United States,58162040832.0
Financial Services,Insurance - Life,BHF,"Brighthouse Financial, Inc.",3,7,0,0.3,62.0,[],United States,2896928768.0
Financial Services,Insurance - Life,CIA,"Citizens, Inc.",2,5,0,0.2857142857142857,58.0,[],United States,214102752.0
Financial Services,Insurance - Life,CNO,"CNO Financial Group, Inc.",1,9,0,0.1,56.0,[],United States,3790810624.0
Financial Services,Insurance - Life,FG,"F&G Annuities & Life, Inc.",3,7,0,0.3,61.0,[],United States,4550644224.0
Financial Services,Insurance - Life,GL,Globe Life Inc.,1,9,0,0.1,53.0,[],United States,9936276480.0
Financial Services,Insurance - Life,GNW,"Genworth Financial, Inc.",4,6,0,0.4,57.0,[],United States,2705293056.0
Financial Services,Insurance - Life,JXN,Jackson Financial Inc.,5,5,0,0.5,59.0,[],United States,5113613312.0
Financial Services,Insurance - Life,LNC,Lincoln National Corporation,4,6,0,0.4,60.0,[],United States,5009898496.0
Financial Services,Insurance - Property & Casualty,ACIC,American Coastal Insurance Corporation,2,5,0,0.2857142857142857,53.0,[],United States,535258176.0
Financial Services,Insurance - Property & Casualty,AFG,"American Financial Group, Inc.",2,8,0,0.2,71.0,[],United States,10675263488.0
Financial Services,Insurance - Property & Casualty,AIZ,"Assurant, Inc.",1,9,0,0.1,51.0,[],United States,9539002368.0
Financial Services,Insurance - Property & Casualty,ALL,The Allstate Corporation,0,8,0,0.0,66.0,[],United States,50843541504.0
Financial Services,Insurance - Property & Casualty,BOW,Bowhead Specialty Holdings Inc.,2,8,0,1.0,75.0,[],United States,1307324672.0
Financial Services,Insurance - Property & Casualty,CB,Chubb Limited,2,8,0,0.2,69.0,[],Switzerland,113838604288.0
